InfoProvider;Categoria de Registro;Requisição BW;ID de sistema fonte;Data da última modificação;Nº Contrato;Empresa (Código);Empresa;Catalogo (Codigo);Catalogo;Nº Item do Contrato Superior;Data de Criação;Código de Eliminação;Descrição da Nota de QM;Categoria do Documento de Compras (Código);Categoria do Documento de Compras;Data do documento de compra;Item do Documento de Compras;Nº Documento de Material;Nº Pedido;Documento de Referência;Ano do documento de material;Etapa de Avaliação de Desempenho (Código);Etapa de Avaliação de Desempenho;Frente do Aprovador;Frente do Avaliador;Frequência de Avaliação (Código);Frequência de Avaliação;GUID Avaliação Final;GUID Avaliação Macro;Avaliação;Incoterms (Código);Incoterms;Item do Documento de Material;Item do Documento de Referência;Macrocategoria;Material (Código);Material;Família de Material (Código);Grupo de Mercadorias da Família (Código);Grupo de Mercadorias da Família;Tipo de Material da Família (Código);Tipo de Material da Família;Família de Material;Grupo de Material (Código);Grupo de Material;Motivo (Código);Motivo;Nota de QM;Nota de QM (Desc2);Organização de Compras (Código);Organização de Compras;Grupo de Códigos (Código);Grupo de Códigos;Segmento (Código);Segmento;Tipo de Configuração (Código);Tipo de Configuração;Cód.domicílio fiscal;Denominação Breve do Material;Aprovador;Nome do Aprovador;Avaliador;Nome do Avaliador;Fim do Prazo;Início do Prazo;Fornecedor (Código);Data de Validade CRCC;Indicador Corporativo;Número do CRCC;Fornecedor;Moeda (Código);Moeda;Moeda Valor;Contador BW;Contador para Documentos;Nota Final;Nota Macrocriterio;Nota Rev Macrocriterio;Peso Macrocriterio;Valor Bruto;Macrocritério
PBAMM008;0;00000000000000000000000;PB;13/12/2018;;;;;;00000;13/12/2018;;;;;;000020;5000062572;4500045995;4500045995;2018;05;;;;;;0A246B147FC51ED8BFDBB0F697DD09D3;0A246B147FC51ED8BFDBB0F6991309D3;0000009320;;;000001;000020;000;;;;;;;;;;;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;;;;;;;;0010119348;00000000;;;TESTE TAFS VALMIR CORP PS;BRL;;BRL;1;0;6;6;6;10;132230;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;23/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;23/08/2018;X;;F;;22/08/2018;000010;5000061732;4500045171;4500045171;2018;05;;;;;;0A246B147FC51ED8A9DF442ACD3BCC83;0A246B147FC51ED8A9DF442ACD754C83;0000003048;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;100;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;25/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;25/08/2018;X;;F;;01/08/2018;000010;5000061787;4500045203;4500045203;2018;05;;;;;;0A246B147FC51ED8AA941A9A04FCCE1A;0A246B147FC51ED8AA941A9A05260E1A;0000003078;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;6;6;6;4;25012022,85;PRAZO
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;09/10/2018;000020;5000062126;4500045530;4500045530;2018;05;;;;;;0A246B147FC51ED8B2FA0BE990915491;0A246B147FC51ED8B2FA0BE9910A9491;0000009242;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;0,04;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;28/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;28/08/2018;;;F;;26/08/2018;000020;5000061806;4500045204;4500045204;2018;05;;;;;;0A246B147FC51ED8AAD94B6695418EF0;0A246B147FC51ED8AAD94B66956FCEF0;0000003107;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;4,570000172;1;1;4;30;PRAZO
PBAMM008;0;00000000000000000000000;PB;13/12/2018;;;;;;00000;13/12/2018;;;;;;000010;5000062578;4500046003;4500046003;2018;05;;;;;;0A246B147FC51ED8BFE08AB00A6CC9D2;0A246B147FC51ED8BFE08AB00AB049D2;0000009323;;;000001;000010;000;;;;;;;;;;;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;;;;;;;;0010000111;00000000;;;CHS - CONSULTORIA  EM TECN;BRL;;BRL;1;0;6;6;6;10;117665;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;X;;F;;29/08/2018;000010;5000061831;4500045214;4500045214;2018;05;;;;;;0A246B147FC51ED8AAF77EB916BF0DED;0A246B147FC51ED8AAF77EB916E98DED;0000006407;CIF;Custo, seguro & frete;000001;000010;000;000000000010007133;Barra roscada AC 8.8 3/16-24FPP;;;;;;;31161618;BARRA ROSCADA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;PR;AC 8.8 3 16 24FPP;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;6818,16;PRAZO
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;;;F;;29/08/2018;000010;5000061852;4500045218;4500045218;2018;05;;;;;;0A246B147FC51ED8AAFA95426B158F3F;0A246B147FC51ED8AAFA95426B39CF3F;0000006416;CIF;Custo, seguro & frete;000001;000010;000;000000000010007564;;;;;;;;40141702A;PARTES ACESSRIOS TOR;;;;;1050;MM-AB-UN-REDUC;;;;;B;;PR;ACABAMENTO P VÁLV.DESC.SANITÁRIO;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;6818,16;PRAZO
PBAMM008;0;00000000000000000000000;PB;30/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;30/08/2018;;;F;;30/08/2018;000010;5000061869;4500045239;4500045239;2018;05;;;;;;0A246B147FC51ED8AB91DA71C11BCF3A;0A246B147FC51ED8AB91DA71C14B4F3A;0000006427;CIF;Custo, seguro & frete;000001;000010;000;000000000010008484;;;;;;;;23153312;FLANGEADOR E ALARGAD;;;;;0020;MM-MATERIAIS;;;;;B;;PR;FLANGEADOR E ALARGADOR PARA TUBOS ALARGA;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;9090,88;PRAZO
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;;;F;;13/11/2017;000070;5000061768;4500043199;4500043199;2018;05;;;;;;0A246B147FC51ED8A9F8A0E69D66CE68;0A246B147FC51ED8A9F8A0E69D9A0E68;0000003065;CIP;Seguro com frete pago;000001;000070;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;1000;PRAZO
PBAMM008;0;00000000000000000000000;PB;31/08/2018;4600035383;1000;Petróleo Brasileiro S.A.;;;00020;31/08/2018;X;;F;;31/08/2018;000020;5000061878;4500045242;4500045242;2018;05;;;;;;0A246B147FC51ED8ABACC432F79F4E8C;0A246B147FC51ED8ABACC432F7D64E8C;0000006434;CIF;Custo, seguro & frete;000001;000020;000;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;;;;;;;41112901A;PARTES DE BUSSOLA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;31/08/2018;31/08/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;11019,3;PRAZO
PBAMM008;0;00000000000000000000000;PB;28/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;28/08/2018;X;;F;;14/08/2018;000020;5000061816;4500045127;4500045127;2018;05;;;;;;0A246B147FC51ED8AADCA09028CDCDC1;0A246B147FC51ED8AADCA09029038DC1;0000003112;CIF;Custo, seguro & frete;000001;000020;000;000000000010000197;"Broca DSINT PDC 1,75"" IADC M121";;;;;;;20121604;BROCA PERF PDC;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;BROCA DSINT PDC 1,75  IADC M121;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;4,570000172;1;1;4;7628;PRAZO
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;27/07/2018;X;;F;;25/07/2018;000010;;4500045053;4500045053;0000;07;;;;;;0A246B147FC51ED8A4BA8860CE730900;0A246B147FC51EE7B1C5DC74DA59C889;0000002921;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200107300;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;12/12/2018;;;;;;00000;12/12/2018;;;;;;000010;5000062542;4500045991;4500045991;2018;05;;;;;;0A246B147FC51ED8BFC59A382FC489A5;0A246B147FC51ED8BFC59A38300F89A5;0000009318;;;000001;000010;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000530;00000000;;;ATS MACAE TECNOLOGY INDUSTRIAL E;BRL;;BRL;1;1;6;6;6;4;15150;PRAZO
PBAMM008;0;00000000000000000000000;PB;03/12/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/12/2018;;;F;;18/09/2018;000020;5000062444;4500045395;4500045395;2018;05;;;;;;0A246B147FC51ED8BDE2137498E20706;0A246B147FC51ED8BDE21374991CC706;0000009295;CIF;Custo, seguro & frete;000001;000020;000;;;;;;;;;10151516;MUDAS SEM SOJA;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;TESTE PROCMIRO;;;;;;;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;6;6;6;4;320;PRAZO
PBAMM008;0;00000000000000000000000;PB;23/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;23/07/2018;X;;F;;23/07/2018;000010;5000061527;4500045040;4500045040;2018;05;;;;;;0A246B147FC51ED8A3D84AD5134C49A6;0A246B147FC51ED8A3D84AD51385C9A6;0000002882;DDP;Entregue desalfandegado;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;12/12/2018;;1000;Petróleo Brasileiro S.A.;;;00000;12/12/2018;;;F;;13/11/2018;000010;5000062537;4500045770;4500045770;2018;05;;;;;;0A246B147FC51ED8BFC48A202D5AC71D;0A246B147FC51ED8BFC48A202DA7071D;0000009315;BDO;LPC - Livre para Carregamento;000001;000010;000;000000000010861662;"Tê 45º A105 1 x1/2 x1/8 0.380"" AL";;;;;;;40142319A;TE  DE ACO PARA TUBO;;;;;6000;MM-PETROBRAS;;;;;B;;RJ;TÊ 45  A105 1 X1 2 X1 8 0.380  AL;;;;;;;0010080436;00000000;;;SOLUÇÕES ALTERNATIVAS LTDA.;BRL;;BRL;1;1;6;6;6;4;40,55;PRAZO
PBAMM008;0;00000000000000000000000;PB;02/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;02/08/2018;;;F;;02/08/2018;000010;;4500045086;4500045086;0000;08;;;;;;0A246B147FC51ED8A5CA9C1D9C508AFF;0A246B147FC51ED798B6C1CBB399CB72;0000002945;DDP;Entregue desalfandegado;000000;000010;000;000000000070000160;;;;;;;;S0024;4403000007;;;;;0020;MM-MATERIAIS;;;;;;;RJ;TRANSPORTE RODOV.INTRAMUNICIPAL DE CARGA;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;1;1;1;1;1000000;SMS
PBAMM008;0;00000000000000000000000;PB;09/01/2019;;1000;Petróleo Brasileiro S.A.;;;00000;09/01/2019;X;;F;;01/08/2017;000030;5000062873;4500045201;4500045201;2019;05;;;;;;0A246B147FC51ED98587FAB748654C84;0A246B147FC51ED98587FAB748C80C84;0000009365;CIP;Seguro com frete pago;000001;000030;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;10000;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;25/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;25/08/2018;;;F;;01/08/2018;000020;5000061793;4500045203;4500045203;2018;05;;;;;;0A246B147FC51ED8AA96C60CCC228E74;0A246B147FC51ED8AA96C60CCC5E8E74;0000003089;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;33349363,8;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;24/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/07/2018;X;;F;;24/07/2018;000010;5000061533;4500045042;4500045042;2018;05;;;;;;0A246B147FC51ED8A3EFBB1B4C29C8B3;0A246B147FC51ED8A3EFBB1B4C5BC8B3;0000002887;FOB;Livre a Bordo;000001;000010;000;000000000010001959;"Curva tubo 90gr RL WP5-W 14"" sch30";;;;;;;40142309A;CURVA DE ACO P/ TUBO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;CURVE 90GR A234 WP5 W 14;;;;;;;0030000162;00000000;;;CATERPILLAR AMERICAS S.A.R.L. INC;BRL;;BRL;1;0;6;6;6;10;2660627,2;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;23/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;23/07/2018;;;F;;23/07/2018;000010;5000061526;4500045036;4500045036;2018;05;;;;;;0A246B147FC51ED8A3CF2076A8250907;0A246B147FC51ED8A3CF2076A8890907;0000002881;999;Genérico para Serviços;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;52272,8;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;15/08/2018;4600035373;1000;Petróleo Brasileiro S.A.;;;00030;15/08/2018;;;K;;14/08/2018;000000;;;4600035373;0000;08;;;;;;0A246B147FC51ED8A8924A9D50ED8C29;0A246B147FC51ED798B6C1CBB399CB72;0000003008;999;Genérico para Serviços;000000;000030;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;;;;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;31/12/2018;14/08/2018;0010025995;00000000;;;V & M DO BRASIL S. A.;BRL;;BRL;1;1;1;1;1;1;2572,73;SMS
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;;;F;;24/08/2018;000010;5000061779;4500045197;4500045197;2018;05;;;;;;0A246B147FC51ED8A9F9BE9BE1BF4B4E;0A246B147FC51ED8A9F9BE9BE1F8CB4E;0000003072;CIF;Custo, seguro & frete;000001;000010;000;000000000010000010;"Tubo monel B466-C70600 3/8"" sch 80 NPT";;;;;;;41103312;VISCOSIMETRO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;VISCOSÍMETRO BS IP SL S  TAM.3;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;500;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;11/01/2019;;;;;;00000;11/01/2019;;;;;;000020;5000062886;4500046179;4500046179;2019;05;;;;;;0A246B147FC51ED985B510F69E98CFD8;0A246B147FC51ED985B510F69EAE0FD8;0000009371;;;000002;000020;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010025221;00000000;X;0000000000;CHEMTECH SERVICOS DE ENGENHARIA E;BRL;;BRL;1;1;6;6;6;4;70670;PRAZO
PBAMM008;0;00000000000000000000000;PB;03/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/07/2018;;;F;;10/03/2018;000010;5000061285;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FD794DC973D451F;0A246B147FC51ED89FD794DC976CC51F;0000002820;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;0;4,570000172;6;6;10;1180,95;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;15/01/2019;;1000;Petróleo Brasileiro S.A.;;;00000;15/01/2019;;;F;;01/08/2017;000120;5000062938;4500045201;4500045201;2019;05;;;;;;0A246B147FC51ED9869E69482B310C68;0A246B147FC51ED9869E69482B6A8C68;0000009396;CIP;Seguro com frete pago;000001;000120;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;500;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;30/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;30/08/2018;;;F;;30/08/2018;000010;5000061868;4500045239;4500045239;2018;05;;;;;;0A246B147FC51ED8AB91D64735500EBB;0A246B147FC51ED8AB91D64735870EBB;0000006426;CIF;Custo, seguro & frete;000001;000010;000;000000000010008484;;;;;;;;23153312;FLANGEADOR E ALARGAD;;;;;0020;MM-MATERIAIS;;;;;B;;PR;FLANGEADOR E ALARGADOR PARA TUBOS ALARGA;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;5681,8;PRAZO
PBAMM008;0;00000000000000000000000;PB;20/09/2018;;1000;Petróleo Brasileiro S.A.;;;00000;20/09/2018;;;F;;20/09/2018;000010;5000062064;4500045418;4500045418;2018;05;;;;;;0A246B147FC51ED8AF9F045967C0520F;0A246B147FC51ED8AF9F045967E0D20F;0000009221;DDP;Entregue desalfandegado;000001;000010;012;000000000010000003;Daktarin compr. 0,75mg;000000000099000243;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;CRIT;Crítico;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;14/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;14/08/2018;;;F;;13/08/2018;000020;;4500045124;4500045124;0000;08;;;;;;0A246B147FC51ED8A8815164AD860C95;0A246B147FC51ED798B6C1CBB399CB72;0000003004;CIF;Custo, seguro & frete;000000;000020;000;000000000070000058;Construção Instal. e Mont. Industriais;;;;;;;S0006;4401000007;;;;;1050;MM-AB-UN-REDUC;;;;;;;RJ;CONSTRUÇÃO INSTAL. E MONT. INDUSTRIAIS;;;;;10/08/2018;10/07/2018;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;1;1;1;1;40;SMS
PBAMM008;0;00000000000000000000000;PB;31/10/2018;4600035438;1000;Petróleo Brasileiro S.A.;;;00010;31/10/2018;;;F;;19/09/2018;000010;5000062228;4500045399;4500045399;2018;05;;;;;;0A246B147FC51ED8B7A5D73B3B7E8059;0A246B147FC51ED8B7A5D73B3BB6C059;0000009272;;;000001;000010;000;PB011;GAS NATURAL SECO;;;;;;;15111500B;GAS NATURAL (GN);;;;;1009;PB P&D NAC GÁS NATUR;;;;;B;;BA;GAS NATURAL SECO;;;;;30/09/2018;01/09/2018;0010040136;00000000;;;BRASOIL MANATI EXPLORACAO PETROLIFE;BRL;;BRL;1;1;4,860000134;2;2;4;8707272,64;PRAZO
PBAMM008;0;00000000000000000000000;PB;18/12/2018;4600035534;;;;;00010;18/12/2018;;;;;;000010;;4500045974;4500045974;0000;02;;TIC/CPOM/STSIS/SUST;TIC/ADS-TI/SINPG;;;0A246B147FC51ED8BFAC83BAE70BC97A;0A246B147FC51ED890E0A4270FDCCFB8;0000009343;;;000000;000010;000;;;000000000099000153;;;;;;;;;;;;2100;MM-E&P-UO-BC;;;;;G;;RJ;;XX82;Marcio Chagas MA Alvares;TST_01;Usuario de Teste;;;0010000321;00000000;;;ENGE-HIDRA COMERCIAL TECNICA LTDA.;BRL;;BRL;1;1;3,5;3,5;3,5;2;109,09;GESTÃO
PBAMM008;0;00000000000000000000000;PB;20/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;20/07/2018;X;;F;;20/07/2018;000010;5000061517;4500045028;4500045028;2018;05;;;;;;0A246B147FC51ED8A38599C0A566C886;0A246B147FC51ED8A38599C0A593C886;0000002872;DDP;Entregue desalfandegado;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;27/07/2018;X;;F;;27/07/2018;000010;;4500045066;4500045066;0000;07;;;;;;0A246B147FC51ED8A4B972ABF2DCC9D7;0A246B147FC51EE7B1C5DC74DA59C889;0000002913;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200107275;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;26/11/2018;;1000;Petróleo Brasileiro S.A.;;;00000;26/11/2018;;;F;;26/11/2018;000010;5000062378;4500045861;4500045861;2018;05;;;;;;0A246B147FC51ED8BCB7EAA0A5CBC620;0A246B147FC51ED8BCB7EAA0A6180620;0000009280;CIP;Seguro com frete pago;000001;000010;000;000000000010003283;;;;;;;;40141607;VALVULA ESFERA;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;VÁLV.ESF. COMPL. 1 4  200  WCC LIGA DE C;;;;;;;0010119348;00000000;;;TESTE TAFS VALMIR CORP PS;BRL;;BRL;1;0;6;6;6;10;69165;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;15/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;15/10/2018;;;F;;19/06/2009;000020;5000062142;4500011417;4500011417;2018;05;;;;;;0A246B147FC51ED8B490946973735516;0A246B147FC51ED8B490946973B1D516;0000009254;FOB;Livre a Bordo;000001;000020;000;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;;;;;;;40142101;TUBO COND.ACO CARBON;;;;;2100;MM-E&P-UO-BC;;;;;B;;RJ;TUBO AC A106 B C C API 5L;;;;;;;0010000009;00000000;;;MAZZUACO COMERCIO DE PRODUTOS;BRL;;BRL;1;0;4,570000172;6;6;10;0;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;09/10/2018;000020;5000062124;4500045530;4500045530;2018;05;;;;;;0A246B147FC51ED8B2F8E12898931516;0A246B147FC51ED8B2F8E12898EA9516;0000009236;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;6;6;6;4;4;PRAZO
PBAMM008;0;00000000000000000000000;PB;10/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;10/08/2018;X;;F;;08/08/2018;000010;5000061616;4500045100;4500045100;2018;05;;;;;;0A246B147FC51ED8A796E7C9B9404B97;0A246B147FC51ED8A796E7C9B97B0B97;0000002988;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;100;QUALIDADE
